probability,volatility,vol.
0.15098225,0.90045887,volatility (nagative vehicular jerk : lateral direction)
0.094366692,0.78303879,volatility (nagative vehicular jerk : lateral direction)
0.041678742,0.59110278,volatility (nagative vehicular jerk : lateral direction)
0.053681303,0.64946419,volatility (nagative vehicular jerk : lateral direction)
0.21201038,0.99141741,volatility (nagative vehicular jerk : lateral direction)
0.41084573,1.200627,volatility (nagative vehicular jerk : lateral direction)
0.27048704,1.061865,volatility (nagative vehicular jerk : lateral direction)
0.076507114,0.73266113,volatility (nagative vehicular jerk : lateral direction)
0.057715382,0.66631973,volatility (nagative vehicular jerk : lateral direction)
0.11209547,0.8252008,volatility (nagative vehicular jerk : lateral direction)
0.60885698,1.377018,volatility (nagative vehicular jerk : lateral direction)
0.086475477,0.76194978,volatility (nagative vehicular jerk : lateral direction)
0.071308561,0.7159704,volatility (nagative vehicular jerk : lateral direction)
0.067498475,0.70300859,volatility (nagative vehicular jerk : lateral direction)
0.35001341,1.14384,volatility (nagative vehicular jerk : lateral direction)
0.056858864,0.66283572,volatility (nagative vehicular jerk : lateral direction)
0.49677971,1.2769819,volatility (nagative vehicular jerk : lateral direction)
0.40522373,1.195514,volatility (nagative vehicular jerk : lateral direction)
0.4077926,1.197853,volatility (nagative vehicular jerk : lateral direction)
0.062409099,0.68459213,volatility (nagative vehicular jerk : lateral direction)
0.17286436,0.93592608,volatility (nagative vehicular jerk : lateral direction)
0.1030409,0.8044703,volatility (nagative vehicular jerk : lateral direction)
0.24806318,1.036204,volatility (nagative vehicular jerk : lateral direction)
0.074459039,0.72621381,volatility (nagative vehicular jerk : lateral direction)
0.089849085,0.77116942,volatility (nagative vehicular jerk : lateral direction)
0.089925155,0.77137369,volatility (nagative vehicular jerk : lateral direction)
0.084958375,0.75769722,volatility (nagative vehicular jerk : lateral direction)
0.088259079,0.76686382,volatility (nagative vehicular jerk : lateral direction)
0.22753553,1.011313,volatility (nagative vehicular jerk : lateral direction)
0.078457773,0.73865622,volatility (nagative vehicular jerk : lateral direction)
0.14456318,0.88926059,volatility (nagative vehicular jerk : lateral direction)
0.072952703,0.721367,volatility (nagative vehicular jerk : lateral direction)
0.14297941,0.88643438,volatility (nagative vehicular jerk : lateral direction)
0.063330427,0.68802732,volatility (nagative vehicular jerk : lateral direction)
0.068962678,0.70806801,volatility (nagative vehicular jerk : lateral direction)
0.12958808,0.86142612,volatility (nagative vehicular jerk : lateral direction)
0.12667979,0.85570723,volatility (nagative vehicular jerk : lateral direction)
0.42302161,1.21163,volatility (nagative vehicular jerk : lateral direction)
0.13718544,0.87586713,volatility (nagative vehicular jerk : lateral direction)
0.33879516,1.132925,volatility (nagative vehicular jerk : lateral direction)
0.10873621,0.81768757,volatility (nagative vehicular jerk : lateral direction)
0.083560921,0.75371867,volatility (nagative vehicular jerk : lateral direction)
0.1396254,0.88036191,volatility (nagative vehicular jerk : lateral direction)
0.17969009,0.94625342,volatility (nagative vehicular jerk : lateral direction)
0.12656897,0.85548711,volatility (nagative vehicular jerk : lateral direction)
0.17607008,0.94081551,volatility (nagative vehicular jerk : lateral direction)
0.23132616,1.016023,volatility (nagative vehicular jerk : lateral direction)
0.08639282,0.76171982,volatility (nagative vehicular jerk : lateral direction)
0.09842433,0.79327333,volatility (nagative vehicular jerk : lateral direction)
0.093089379,0.77973551,volatility (nagative vehicular jerk : lateral direction)
0.088156991,0.76658499,volatility (nagative vehicular jerk : lateral direction)
0.35797912,1.151492,volatility (nagative vehicular jerk : lateral direction)
0.077422254,0.73549092,volatility (nagative vehicular jerk : lateral direction)
0.29368964,1.087044,volatility (nagative vehicular jerk : lateral direction)
0.045215249,0.60980558,volatility (nagative vehicular jerk : lateral direction)
0.52449256,1.30135,volatility (nagative vehicular jerk : lateral direction)
0.10292327,0.80419058,volatility (nagative vehicular jerk : lateral direction)
0.20061268,0.97612399,volatility (nagative vehicular jerk : lateral direction)
0.20984595,0.98856068,volatility (nagative vehicular jerk : lateral direction)
0.12095447,0.8441124,volatility (nagative vehicular jerk : lateral direction)
0.070041053,0.71173102,volatility (nagative vehicular jerk : lateral direction)
0.095085524,0.78488022,volatility (nagative vehicular jerk : lateral direction)
0.080111966,0.74363422,volatility (nagative vehicular jerk : lateral direction)
0.2348496,1.020353,volatility (nagative vehicular jerk : lateral direction)
0.2502425,1.038763,volatility (nagative vehicular jerk : lateral direction)
0.17924729,0.94559288,volatility (nagative vehicular jerk : lateral direction)
0.1755057,0.93995982,volatility (nagative vehicular jerk : lateral direction)
0.14606269,0.89191282,volatility (nagative vehicular jerk : lateral direction)
0.055258092,0.65618998,volatility (nagative vehicular jerk : lateral direction)
0.10373968,0.80612618,volatility (nagative vehicular jerk : lateral direction)
0.03522712,0.5526858,volatility (nagative vehicular jerk : lateral direction)
0.095163718,0.78507978,volatility (nagative vehicular jerk : lateral direction)
0.05257234,0.64462137,volatility (nagative vehicular jerk : lateral direction)
0.30499318,1.098884,volatility (nagative vehicular jerk : lateral direction)
0.10767843,0.8152796,volatility (nagative vehicular jerk : lateral direction)
0.15454932,0.90651327,volatility (nagative vehicular jerk : lateral direction)
0.060818385,0.6785481,volatility (nagative vehicular jerk : lateral direction)
0.1818281,0.94942498,volatility (nagative vehicular jerk : lateral direction)
0.22259326,1.005088,volatility (nagative vehicular jerk : lateral direction)
0.090799138,0.77370942,volatility (nagative vehicular jerk : lateral direction)
0.05884026,0.67082232,volatility (nagative vehicular jerk : lateral direction)
0.14332592,0.88705492,volatility (nagative vehicular jerk : lateral direction)
0.087947004,0.76601052,volatility (nagative vehicular jerk : lateral direction)
0.19538304,0.96888918,volatility (nagative vehicular jerk : lateral direction)
0.080718301,0.74543542,volatility (nagative vehicular jerk : lateral direction)
0.063368618,0.6881687,volatility (nagative vehicular jerk : lateral direction)
0.14164822,0.88403863,volatility (nagative vehicular jerk : lateral direction)
0.058570538,0.66975009,volatility (nagative vehicular jerk : lateral direction)
0.16920325,0.93025351,volatility (nagative vehicular jerk : lateral direction)
0.37781739,1.170235,volatility (nagative vehicular jerk : lateral direction)
0.045303971,0.61025661,volatility (nagative vehicular jerk : lateral direction)
0.092101999,0.77715403,volatility (nagative vehicular jerk : lateral direction)
0.075432494,0.72929829,volatility (nagative vehicular jerk : lateral direction)
0.18805087,0.95849419,volatility (nagative vehicular jerk : lateral direction)
0.12217999,0.84663337,volatility (nagative vehicular jerk : lateral direction)
0.14852817,0.89622498,volatility (nagative vehicular jerk : lateral direction)
0.061668079,0.6817947,volatility (nagative vehicular jerk : lateral direction)
0.054857433,0.65449828,volatility (nagative vehicular jerk : lateral direction)
0.054495279,0.65295911,volatility (nagative vehicular jerk : lateral direction)
0.083073899,0.75231791,volatility (nagative vehicular jerk : lateral direction)
0.12292653,0.84815842,volatility (nagative vehicular jerk : lateral direction)
0.045385193,0.61066878,volatility (nagative vehicular jerk : lateral direction)
0.0476855,0.62205958,volatility (nagative vehicular jerk : lateral direction)
0.10200978,0.80200863,volatility (nagative vehicular jerk : lateral direction)
0.062536858,0.68507129,volatility (nagative vehicular jerk : lateral direction)
0.062648222,0.68548822,volatility (nagative vehicular jerk : lateral direction)
0.084155276,0.75541812,volatility (nagative vehicular jerk : lateral direction)
0.056828987,0.66271329,volatility (nagative vehicular jerk : lateral direction)
0.081842758,0.7487433,volatility (nagative vehicular jerk : lateral direction)
0.067556955,0.70321262,volatility (nagative vehicular jerk : lateral direction)
0.068817556,0.70757103,volatility (nagative vehicular jerk : lateral direction)
0.071912438,0.71796572,volatility (nagative vehicular jerk : lateral direction)
0.4235062,1.2120661,volatility (nagative vehicular jerk : lateral direction)
0.13492739,0.87164718,volatility (nagative vehicular jerk : lateral direction)
0.16027847,0.91600281,volatility (nagative vehicular jerk : lateral direction)
0.15013376,0.89900148,volatility (nagative vehicular jerk : lateral direction)
0.067640483,0.70350373,volatility (nagative vehicular jerk : lateral direction)
0.046113692,0.61433452,volatility (nagative vehicular jerk : lateral direction)
0.11804745,0.83804309,volatility (nagative vehicular jerk : lateral direction)
0.079378478,0.74143863,volatility (nagative vehicular jerk : lateral direction)
0.088123038,0.76649219,volatility (nagative vehicular jerk : lateral direction)
0.063900255,0.69012868,volatility (nagative vehicular jerk : lateral direction)
0.082447946,0.75050652,volatility (nagative vehicular jerk : lateral direction)
0.063793942,0.68973798,volatility (nagative vehicular jerk : lateral direction)
0.54350668,1.318137,volatility (nagative vehicular jerk : lateral direction)
0.039635055,0.57959038,volatility (nagative vehicular jerk : lateral direction)
0.1535342,0.90480208,volatility (nagative vehicular jerk : lateral direction)
0.10712515,0.81401181,volatility (nagative vehicular jerk : lateral direction)
0.10049404,0.79834962,volatility (nagative vehicular jerk : lateral direction)
0.085928895,0.76042551,volatility (nagative vehicular jerk : lateral direction)
0.14753875,0.89450163,volatility (nagative vehicular jerk : lateral direction)
0.089256369,0.7695725,volatility (nagative vehicular jerk : lateral direction)
0.17015597,0.93173897,volatility (nagative vehicular jerk : lateral direction)
0.1573416,0.9111734,volatility (nagative vehicular jerk : lateral direction)
0.070982881,0.7148878,volatility (nagative vehicular jerk : lateral direction)
0.048131015,0.62420517,volatility (nagative vehicular jerk : lateral direction)
0.065051459,0.69432127,volatility (nagative vehicular jerk : lateral direction)
0.11272422,0.82658511,volatility (nagative vehicular jerk : lateral direction)
0.30854025,1.102548,volatility (nagative vehicular jerk : lateral direction)
0.0546613,0.6536659,volatility (nagative vehicular jerk : lateral direction)
0.071185358,0.71556139,volatility (nagative vehicular jerk : lateral direction)
0.06429942,0.69159031,volatility (nagative vehicular jerk : lateral direction)
0.33950728,1.133623,volatility (nagative vehicular jerk : lateral direction)
0.19553964,0.96910793,volatility (nagative vehicular jerk : lateral direction)
0.09661644,0.78876078,volatility (nagative vehicular jerk : lateral direction)
0.10729716,0.81440657,volatility (nagative vehicular jerk : lateral direction)
0.16265188,0.91985363,volatility (nagative vehicular jerk : lateral direction)
0.064202383,0.69123578,volatility (nagative vehicular jerk : lateral direction)
0.087686196,0.76529533,volatility (nagative vehicular jerk : lateral direction)
0.058958732,0.67129183,volatility (nagative vehicular jerk : lateral direction)
0.100964,0.79948932,volatility (nagative vehicular jerk : lateral direction)
0.087140054,0.76379138,volatility (nagative vehicular jerk : lateral direction)
0.11036893,0.82136428,volatility (nagative vehicular jerk : lateral direction)
0.099107273,0.79495877,volatility (nagative vehicular jerk : lateral direction)
0.077597991,0.73603082,volatility (nagative vehicular jerk : lateral direction)
0.078714393,0.73943472,volatility (nagative vehicular jerk : lateral direction)
0.15430789,0.90610713,volatility (nagative vehicular jerk : lateral direction)
0.054177478,0.65160048,volatility (nagative vehicular jerk : lateral direction)
0.3079811,1.101972,volatility (nagative vehicular jerk : lateral direction)
0.13869949,0.87866408,volatility (nagative vehicular jerk : lateral direction)
0.054693162,0.65380132,volatility (nagative vehicular jerk : lateral direction)
0.075228699,0.72865558,volatility (nagative vehicular jerk : lateral direction)
0.96907878,2.0365551,volatility (nagative vehicular jerk : lateral direction)
0.26010051,1.050158,volatility (nagative vehicular jerk : lateral direction)
0.11515232,0.83186859,volatility (nagative vehicular jerk : lateral direction)
0.17208511,0.93472672,volatility (nagative vehicular jerk : lateral direction)
0.35088602,1.144682,volatility (nagative vehicular jerk : lateral direction)
0.064610235,0.69272262,volatility (nagative vehicular jerk : lateral direction)
0.93476588,1.864643,volatility (nagative vehicular jerk : lateral direction)
0.23835815,1.0246201,volatility (nagative vehicular jerk : lateral direction)
0.34511328,1.139093,volatility (nagative vehicular jerk : lateral direction)
0.06464158,0.69283652,volatility (nagative vehicular jerk : lateral direction)
0.095986925,0.78717178,volatility (nagative vehicular jerk : lateral direction)
0.35764232,1.15117,volatility (nagative vehicular jerk : lateral direction)
0.087199144,0.76395452,volatility (nagative vehicular jerk : lateral direction)
0.17434423,0.93819201,volatility (nagative vehicular jerk : lateral direction)
0.063466556,0.68853092,volatility (nagative vehicular jerk : lateral direction)
0.17104462,0.93311858,volatility (nagative vehicular jerk : lateral direction)
0.059439231,0.67318702,volatility (nagative vehicular jerk : lateral direction)
0.10621285,0.81190872,volatility (nagative vehicular jerk : lateral direction)
0.069027491,0.70828968,volatility (nagative vehicular jerk : lateral direction)
0.095829144,0.78677207,volatility (nagative vehicular jerk : lateral direction)
0.13057745,0.8633467,volatility (nagative vehicular jerk : lateral direction)
0.17124638,0.93343103,volatility (nagative vehicular jerk : lateral direction)
0.080825843,0.74575359,volatility (nagative vehicular jerk : lateral direction)
0.068961598,0.70806432,volatility (nagative vehicular jerk : lateral direction)
0.10257871,0.80336958,volatility (nagative vehicular jerk : lateral direction)
0.076798543,0.73356563,volatility (nagative vehicular jerk : lateral direction)
0.054274093,0.65201432,volatility (nagative vehicular jerk : lateral direction)
0.18443026,0.95324618,volatility (nagative vehicular jerk : lateral direction)
0.064832136,0.69352788,volatility (nagative vehicular jerk : lateral direction)
0.094252639,0.78274548,volatility (nagative vehicular jerk : lateral direction)
0.043656081,0.60173851,volatility (nagative vehicular jerk : lateral direction)
0.14544299,0.89081949,volatility (nagative vehicular jerk : lateral direction)
0.20409903,0.98086888,volatility (nagative vehicular jerk : lateral direction)
0.12477148,0.85189342,volatility (nagative vehicular jerk : lateral direction)
0.18954363,0.9606353,volatility (nagative vehicular jerk : lateral direction)
0.071583115,0.71687949,volatility (nagative vehicular jerk : lateral direction)
0.20170845,0.97762191,volatility (nagative vehicular jerk : lateral direction)
0.10557973,0.81043983,volatility (nagative vehicular jerk : lateral direction)
0.05898302,0.67138797,volatility (nagative vehicular jerk : lateral direction)
0.13561496,0.87293839,volatility (nagative vehicular jerk : lateral direction)
0.82412946,1.61911,volatility (nagative vehicular jerk : lateral direction)
0.053487446,0.64862448,volatility (nagative vehicular jerk : lateral direction)
0.10578779,0.8109234,volatility (nagative vehicular jerk : lateral direction)
0.058997765,0.67144632,volatility (nagative vehicular jerk : lateral direction)
0.21485296,0.99513698,volatility (nagative vehicular jerk : lateral direction)
0.082136534,0.74960071,volatility (nagative vehicular jerk : lateral direction)
0.33453655,1.128736,volatility (nagative vehicular jerk : lateral direction)
0.2027979,0.97910517,volatility (nagative vehicular jerk : lateral direction)
0.077995956,0.73724931,volatility (nagative vehicular jerk : lateral direction)
0.52378631,1.300728,volatility (nagative vehicular jerk : lateral direction)
0.081545807,0.74787378,volatility (nagative vehicular jerk : lateral direction)
0.052130301,0.64266407,volatility (nagative vehicular jerk : lateral direction)
0.091878414,0.77656603,volatility (nagative vehicular jerk : lateral direction)
0.2041883,0.98098958,volatility (nagative vehicular jerk : lateral direction)
0.10053339,0.79844522,volatility (nagative vehicular jerk : lateral direction)
0.076409385,0.73235708,volatility (nagative vehicular jerk : lateral direction)
0.20821746,0.98639703,volatility (nagative vehicular jerk : lateral direction)
0.12583476,0.85402453,volatility (nagative vehicular jerk : lateral direction)
0.83386534,1.6342,volatility (nagative vehicular jerk : lateral direction)
0.068088681,0.70506012,volatility (nagative vehicular jerk : lateral direction)
0.64741051,1.4133,volatility (nagative vehicular jerk : lateral direction)
0.13591231,0.8734951,volatility (nagative vehicular jerk : lateral direction)
0.77952152,1.557229,volatility (nagative vehicular jerk : lateral direction)
0.058456335,0.66929471,volatility (nagative vehicular jerk : lateral direction)
0.13394731,0.86979699,volatility (nagative vehicular jerk : lateral direction)
0.16008808,0.91569191,volatility (nagative vehicular jerk : lateral direction)
0.074696355,0.72696918,volatility (nagative vehicular jerk : lateral direction)
0.36069763,1.154086,volatility (nagative vehicular jerk : lateral direction)
0.20465177,0.9816156,volatility (nagative vehicular jerk : lateral direction)
0.10573283,0.81079572,volatility (nagative vehicular jerk : lateral direction)
0.059033629,0.67158818,volatility (nagative vehicular jerk : lateral direction)
0.068046771,0.70491499,volatility (nagative vehicular jerk : lateral direction)
0.080489837,0.74475819,volatility (nagative vehicular jerk : lateral direction)
0.14472687,0.88955122,volatility (nagative vehicular jerk : lateral direction)
0.090751797,0.77358341,volatility (nagative vehicular jerk : lateral direction)
0.069764912,0.71079803,volatility (nagative vehicular jerk : lateral direction)
0.070316352,0.71265781,volatility (nagative vehicular jerk : lateral direction)
0.063784271,0.68970239,volatility (nagative vehicular jerk : lateral direction)
0.04466904,0.60701013,volatility (nagative vehicular jerk : lateral direction)
0.21871752,1.000137,volatility (nagative vehicular jerk : lateral direction)
0.17807002,0.94383049,volatility (nagative vehicular jerk : lateral direction)
0.10084208,0.7991941,volatility (nagative vehicular jerk : lateral direction)
0.086489409,0.76198852,volatility (nagative vehicular jerk : lateral direction)
0.057050146,0.66361803,volatility (nagative vehicular jerk : lateral direction)
0.058433864,0.66920501,volatility (nagative vehicular jerk : lateral direction)
0.079114996,0.74064541,volatility (nagative vehicular jerk : lateral direction)
0.057287879,0.6645869,volatility (nagative vehicular jerk : lateral direction)
0.12369202,0.84971392,volatility (nagative vehicular jerk : lateral direction)
0.0533466,0.64801258,volatility (nagative vehicular jerk : lateral direction)
0.065374203,0.69548428,volatility (nagative vehicular jerk : lateral direction)
0.062580295,0.68523401,volatility (nagative vehicular jerk : lateral direction)
0.11510019,0.83175617,volatility (nagative vehicular jerk : lateral direction)
0.11521145,0.83199602,volatility (nagative vehicular jerk : lateral direction)
0.47323939,1.2562751,volatility (nagative vehicular jerk : lateral direction)
0.069958009,0.71145082,volatility (nagative vehicular jerk : lateral direction)
0.074830823,0.72739619,volatility (nagative vehicular jerk : lateral direction)
0.046337146,0.61544788,volatility (nagative vehicular jerk : lateral direction)
0.10752022,0.81491768,volatility (nagative vehicular jerk : lateral direction)
0.12725423,0.85684562,volatility (nagative vehicular jerk : lateral direction)
0.06617517,0.69834769,volatility (nagative vehicular jerk : lateral direction)
0.055497654,0.65719599,volatility (nagative vehicular jerk : lateral direction)
0.1373923,0.8762508,volatility (nagative vehicular jerk : lateral direction)
0.11124558,0.82331878,volatility (nagative vehicular jerk : lateral direction)
0.091163754,0.77467787,volatility (nagative vehicular jerk : lateral direction)
0.053540111,0.64885288,volatility (nagative vehicular jerk : lateral direction)
0.10942283,0.81923962,volatility (nagative vehicular jerk : lateral direction)
0.088374302,0.76717818,volatility (nagative vehicular jerk : lateral direction)
0.061523523,0.68124533,volatility (nagative vehicular jerk : lateral direction)
0.063201413,0.68754911,volatility (nagative vehicular jerk : lateral direction)
0.052513782,0.64436299,volatility (nagative vehicular jerk : lateral direction)
0.082587838,0.75091243,volatility (nagative vehicular jerk : lateral direction)
0.091630407,0.77591228,volatility (nagative vehicular jerk : lateral direction)
0.12028999,0.8427363,volatility (nagative vehicular jerk : lateral direction)
0.057564374,0.66570902,volatility (nagative vehicular jerk : lateral direction)
0.25718686,1.04682,volatility (nagative vehicular jerk : lateral direction)
0.17884837,0.94499671,volatility (nagative vehicular jerk : lateral direction)
0.058749825,0.67046332,volatility (nagative vehicular jerk : lateral direction)
0.1396627,0.8804301,volatility (nagative vehicular jerk : lateral direction)
0.088957228,0.76876289,volatility (nagative vehicular jerk : lateral direction)
0.16242936,0.91949451,volatility (nagative vehicular jerk : lateral direction)
0.058129065,0.66798508,volatility (nagative vehicular jerk : lateral direction)
0.051194884,0.63846987,volatility (nagative vehicular jerk : lateral direction)
0.07220912,0.71894038,volatility (nagative vehicular jerk : lateral direction)
0.072359018,0.7194314,volatility (nagative vehicular jerk : lateral direction)
0.093003348,0.77951157,volatility (nagative vehicular jerk : lateral direction)
0.11735191,0.83657181,volatility (nagative vehicular jerk : lateral direction)
0.073683672,0.72373039,volatility (nagative vehicular jerk : lateral direction)
0.1039487,0.80661958,volatility (nagative vehicular jerk : lateral direction)
0.062439144,0.6847049,volatility (nagative vehicular jerk : lateral direction)
0.066511214,0.69953942,volatility (nagative vehicular jerk : lateral direction)
0.1155481,0.83272058,volatility (nagative vehicular jerk : lateral direction)
0.066848852,0.70073122,volatility (nagative vehicular jerk : lateral direction)
0.066099904,0.69808,volatility (nagative vehicular jerk : lateral direction)
0.072900474,0.72119731,volatility (nagative vehicular jerk : lateral direction)
0.37817374,1.170568,volatility (nagative vehicular jerk : lateral direction)
0.6576376,1.423209,volatility (nagative vehicular jerk : lateral direction)
0.41073003,1.2005219,volatility (nagative vehicular jerk : lateral direction)
0.37312472,1.165839,volatility (nagative vehicular jerk : lateral direction)
0.52465606,1.301494,volatility (nagative vehicular jerk : lateral direction)
0.90759408,1.781672,volatility (nagative vehicular jerk : lateral direction)
0.16487092,0.92341322,volatility (nagative vehicular jerk : lateral direction)
0.61233252,1.380229,volatility (nagative vehicular jerk : lateral direction)
0.085208163,0.75840211,volatility (nagative vehicular jerk : lateral direction)
0.16267532,0.91989142,volatility (nagative vehicular jerk : lateral direction)
0.91808164,1.8106591,volatility (nagative vehicular jerk : lateral direction)
0.97594577,2.093272,volatility (nagative vehicular jerk : lateral direction)
0.75098693,1.522302,volatility (nagative vehicular jerk : lateral direction)
0.96685308,2.020781,volatility (nagative vehicular jerk : lateral direction)
0.21301669,0.99273831,volatility (nagative vehicular jerk : lateral direction)
0.43738201,1.2244999,volatility (nagative vehicular jerk : lateral direction)
0.065026246,0.6942302,volatility (nagative vehicular jerk : lateral direction)
0.068524368,0.70656401,volatility (nagative vehicular jerk : lateral direction)
0.26383311,1.054399,volatility (nagative vehicular jerk : lateral direction)
0.22012174,1.001938,volatility (nagative vehicular jerk : lateral direction)
0.82329655,1.6178499,volatility (nagative vehicular jerk : lateral direction)
0.98461688,2.1934171,volatility (nagative vehicular jerk : lateral direction)
0.92034978,1.817369,volatility (nagative vehicular jerk : lateral direction)
0.11746404,0.83680952,volatility (nagative vehicular jerk : lateral direction)
0.25648302,1.04601,volatility (nagative vehicular jerk : lateral direction)
0.096039131,0.78730392,volatility (nagative vehicular jerk : lateral direction)
0.16961414,0.93089497,volatility (nagative vehicular jerk : lateral direction)
0.56943423,1.3412189,volatility (nagative vehicular jerk : lateral direction)
0.40384641,1.194258,volatility (nagative vehicular jerk : lateral direction)
0.31566784,1.109841,volatility (nagative vehicular jerk : lateral direction)
0.13140838,0.86495018,volatility (nagative vehicular jerk : lateral direction)
0.32066283,1.114899,volatility (nagative vehicular jerk : lateral direction)
0.063168332,0.68742633,volatility (nagative vehicular jerk : lateral direction)
0.13111432,0.8643837,volatility (nagative vehicular jerk : lateral direction)
0.23618321,1.02198,volatility (nagative vehicular jerk : lateral direction)
0.14636984,0.89245331,volatility (nagative vehicular jerk : lateral direction)
0.13875471,0.87876558,volatility (nagative vehicular jerk : lateral direction)
0.1715171,0.93384981,volatility (nagative vehicular jerk : lateral direction)
0.22602603,1.0094219,volatility (nagative vehicular jerk : lateral direction)
0.51851177,1.296085,volatility (nagative vehicular jerk : lateral direction)
0.13433349,0.87052739,volatility (nagative vehicular jerk : lateral direction)
0.35656589,1.15014,volatility (nagative vehicular jerk : lateral direction)
0.11148319,0.82384622,volatility (nagative vehicular jerk : lateral direction)
0.12255434,0.84739912,volatility (nagative vehicular jerk : lateral direction)
0.31693774,1.111131,volatility (nagative vehicular jerk : lateral direction)
0.076223813,0.7317788,volatility (nagative vehicular jerk : lateral direction)
0.37793398,1.170344,volatility (nagative vehicular jerk : lateral direction)
0.19225866,0.96449667,volatility (nagative vehicular jerk : lateral direction)
0.23398526,1.019295,volatility (nagative vehicular jerk : lateral direction)
0.11523651,0.83205003,volatility (nagative vehicular jerk : lateral direction)
0.1981138,0.97268492,volatility (nagative vehicular jerk : lateral direction)
0.21949179,1.0011311,volatility (nagative vehicular jerk : lateral direction)
0.30447429,1.098346,volatility (nagative vehicular jerk : lateral direction)
0.52026063,1.297624,volatility (nagative vehicular jerk : lateral direction)
0.17311047,0.93630397,volatility (nagative vehicular jerk : lateral direction)
0.11324546,0.82772762,volatility (nagative vehicular jerk : lateral direction)
0.51697385,1.294732,volatility (nagative vehicular jerk : lateral direction)
0.1102566,0.82111287,volatility (nagative vehicular jerk : lateral direction)
0.16715658,0.92703968,volatility (nagative vehicular jerk : lateral direction)
0.15859441,0.9132424,volatility (nagative vehicular jerk : lateral direction)
0.12100141,0.84420937,volatility (nagative vehicular jerk : lateral direction)
0.078659333,0.73926789,volatility (nagative vehicular jerk : lateral direction)
0.17349011,0.93688607,volatility (nagative vehicular jerk : lateral direction)
0.1622708,0.91923839,volatility (nagative vehicular jerk : lateral direction)
0.19959332,0.97472501,volatility (nagative vehicular jerk : lateral direction)
0.39839616,1.189274,volatility (nagative vehicular jerk : lateral direction)
0.16834038,0.92890239,volatility (nagative vehicular jerk : lateral direction)
0.55663246,1.329788,volatility (nagative vehicular jerk : lateral direction)
0.78105819,1.559198,volatility (nagative vehicular jerk : lateral direction)
0.12704292,0.85642737,volatility (nagative vehicular jerk : lateral direction)
0.27063441,1.062029,volatility (nagative vehicular jerk : lateral direction)
0.99099571,2.312484,volatility (nagative vehicular jerk : lateral direction)
0.15049456,0.89962202,volatility (nagative vehicular jerk : lateral direction)
0.054519303,0.65306151,volatility (nagative vehicular jerk : lateral direction)
0.5291838,1.3054841,volatility (nagative vehicular jerk : lateral direction)
0.14802663,0.8953526,volatility (nagative vehicular jerk : lateral direction)
0.07440716,0.72604841,volatility (nagative vehicular jerk : lateral direction)
0.18406598,0.95271379,volatility (nagative vehicular jerk : lateral direction)
0.54147625,1.31634,volatility (nagative vehicular jerk : lateral direction)
0.15616281,0.90921438,volatility (nagative vehicular jerk : lateral direction)
0.6382497,1.4045351,volatility (nagative vehicular jerk : lateral direction)
0.090391569,0.7726227,volatility (nagative vehicular jerk : lateral direction)
0.089344926,0.76981169,volatility (nagative vehicular jerk : lateral direction)
0.71719706,1.484237,volatility (nagative vehicular jerk : lateral direction)
0.082257859,0.74995399,volatility (nagative vehicular jerk : lateral direction)
0.12681861,0.85598272,volatility (nagative vehicular jerk : lateral direction)
0.42217073,1.2108639,volatility (nagative vehicular jerk : lateral direction)
0.82786793,1.624824,volatility (nagative vehicular jerk : lateral direction)
0.07619378,0.7316851,volatility (nagative vehicular jerk : lateral direction)
0.12736851,0.85707158,volatility (nagative vehicular jerk : lateral direction)
0.14676987,0.89315581,volatility (nagative vehicular jerk : lateral direction)
0.16174936,0.91839468,volatility (nagative vehicular jerk : lateral direction)
0.27847874,1.070681,volatility (nagative vehicular jerk : lateral direction)
0.20989648,0.98862761,volatility (nagative vehicular jerk : lateral direction)
0.35138282,1.145161,volatility (nagative vehicular jerk : lateral direction)
0.32923916,1.1234879,volatility (nagative vehicular jerk : lateral direction)
0.66647291,1.4318841,volatility (nagative vehicular jerk : lateral direction)
0.10545576,0.81015128,volatility (nagative vehicular jerk : lateral direction)
0.066799477,0.70055729,volatility (nagative vehicular jerk : lateral direction)
0.089746825,0.77089459,volatility (nagative vehicular jerk : lateral direction)
0.086839058,0.76295888,volatility (nagative vehicular jerk : lateral direction)
0.10958253,0.81959939,volatility (nagative vehicular jerk : lateral direction)
0.09192805,0.77669668,volatility (nagative vehicular jerk : lateral direction)
0.58532512,1.355526,volatility (nagative vehicular jerk : lateral direction)
0.53245682,1.3083709,volatility (nagative vehicular jerk : lateral direction)
0.074698888,0.72697723,volatility (nagative vehicular jerk : lateral direction)
0.16762644,0.92778027,volatility (nagative vehicular jerk : lateral direction)
0.27958137,1.071885,volatility (nagative vehicular jerk : lateral direction)
0.1020841,0.80218679,volatility (nagative vehicular jerk : lateral direction)
0.12464018,0.8516292,volatility (nagative vehicular jerk : lateral direction)
0.37328988,1.165994,volatility (nagative vehicular jerk : lateral direction)
0.10310795,0.80462962,volatility (nagative vehicular jerk : lateral direction)
0.099124819,0.79500192,volatility (nagative vehicular jerk : lateral direction)
0.18493107,0.95397681,volatility (nagative vehicular jerk : lateral direction)
0.28692949,1.079836,volatility (nagative vehicular jerk : lateral direction)
0.096978113,0.78966951,volatility (nagative vehicular jerk : lateral direction)
0.91203815,1.7935719,volatility (nagative vehicular jerk : lateral direction)
